School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Teacher Turnover Count,Turnover Percent
20232024,094,OWEN,471,Owen County,080,Owen County High School,471080,094471080,210456001128,906,OVEC,A1,39,11,28.2
20232024,030,DAVIESS,472,Owensboro Independent,,All Schools,472000,,,902,GRREC,,402,92,22.9
20232024,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,030472010,210459001129,902,GRREC,A1,26,5,19.2
20232024,030,DAVIESS,472,Owensboro Independent,015,Emerson Academy,472015,030472015,210459002011,902,GRREC,A5,9,3,33.3
20232024,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,030472030,210459001130,902,GRREC,A1,41,12,29.3
20232024,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,030472060,210459001132,902,GRREC,A1,32,8,25.0
20232024,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,030472100,210459001135,902,GRREC,A1,38,10,26.3
20232024,030,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,030472102,210459002304,902,GRREC,A1,29,8,27.6
20232024,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,030472108,210459002305,902,GRREC,A1,75,19,25.3
20232024,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,030472110,210459001136,902,GRREC,A1,89,14,15.7
20232024,030,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,030472116,210459002411,902,GRREC,A2,20,3,15.0
20232024,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,030472140,210459001139,902,GRREC,A1,33,6,18.2
20232024,030,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,030472180,210459001685,902,GRREC,A4,8,2,25.0
20232024,095,OWSLEY,475,Owsley County,,All Schools,475000,,,904,KVEC,,49,4,8.2
20232024,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,095475020,210462001142,904,KVEC,A1,22,1,4.5
20232024,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,095475080,210462001143,904,KVEC,A1,27,3,11.1
20232024,079,MCCRACKEN,476,Paducah Independent,,All Schools,476000,,,908,WKEC,,230,38,16.5
20232024,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,079476010,210465001144,908,WKEC,A1,46,9,19.6
20232024,079,MCCRACKEN,476,Paducah Independent,015,Paducah Head Start Preschool,476015,079476015,210465001571,908,WKEC,A4,18,5,27.8
20232024,079,MCCRACKEN,476,Paducah Independent,016,Choices Educational Center,476016,079476016,210465002364,908,WKEC,A5,4,0,0.0
20232024,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,079476020,210465001146,908,WKEC,A1,41,4,9.8
20232024,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,079476080,210465001150,908,WKEC,A1,28,10,35.7
20232024,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,079476150,210465001152,908,WKEC,A1,30,3,10.0
20232024,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,079476170,210465001154,908,WKEC,A1,63,7,11.1
20232024,058,JOHNSON,477,Paintsville Independent,,All Schools,477000,,,903,KEDC,,60,10,16.7
20232024,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,058477010,210468001155,903,KEDC,A1,28,6,21.4
20232024,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,058477020,210468001156,903,KEDC,A1,30,4,13.3
20232024,009,BOURBON,478,Paris Independent,,All Schools,478000,,,901,CKEC,,70,41,58.6
20232024,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,009478010,210471001157,901,CKEC,A1,23,9,39.1
20232024,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471001158,901,CKEC,A1,27,20,74.1
20232024,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471001159,901,CKEC,A1,17,9,52.9
20232024,009,BOURBON,478,Paris Independent,040,Paris Preschool Center,478040,009478040,210471002226,901,CKEC,A4,3,3,100.0
20232024,096,PENDLETON,481,Pendleton County,,All Schools,481000,,,905,NKCES,,164,46,28.0
20232024,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474001160,905,NKCES,A1,33,12,36.4
20232024,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474001646,905,NKCES,A1,33,9,27.3
20232024,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474001161,905,NKCES,A1,53,13,24.5
20232024,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474001163,905,NKCES,A1,45,12,26.7
20232024,097,PERRY,485,Perry County,,All Schools,485000,,,904,KVEC,,216,51,23.6
20232024,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477001166,904,KVEC,A1,24,7,29.2
20232024,097,PERRY,485,Perry County,140,Learning Academy,485140,097485140,210477002398,904,KVEC,A5,1,0,0.0
20232024,097,PERRY,485,Perry County,190,Perry County Alternative School,485190,097485190,210477002387,904,KVEC,A5,2,1,50.0
20232024,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477002354,904,KVEC,A1,36,7,19.4
20232024,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000755,904,KVEC,A1,54,12,22.2
20232024,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477001174,904,KVEC,A1,25,3,12.0
20232024,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477001175,904,KVEC,A1,16,3,18.8
20232024,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477001177,904,KVEC,A1,13,1,7.7
20232024,097,PERRY,485,Perry County,898,West Perry Elementary School,485898,097485898,210477002453,904,KVEC,A1,36,8,22.2
20232024,098,PIKE,491,Pike County,,All Schools,491000,,,904,KVEC,,600,72,12.0
20232024,098,PIKE,491,Pike County,010,Northpoint Academy,491010,098491010,210480002256,904,KVEC,A5,8,0,0.0
20232024,098,PIKE,491,Pike County,015,Pike County Day Treatment,491015,098491015,210480002444,904,KVEC,A6,6,1,16.7
20232024,098,PIKE,491,Pike County,020,Pike County Virtual Academy,491020,098491020,210480002532,904,KVEC,A8,2,0,0.0
20232024,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480001647,904,KVEC,A1,38,4,10.5
20232024,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,904,KVEC,A1,36,6,16.7
20232024,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,904,KVEC,A1,15,2,13.3
20232024,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,904,KVEC,A1,28,4,14.3
20232024,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,904,KVEC,A1,43,6,14.0
20232024,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480002296,904,KVEC,A1,57,7,12.3
20232024,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,904,KVEC,A1,44,11,25.0
20232024,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,904,KVEC,A1,18,1,5.6
20232024,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,904,KVEC,A1,45,5,11.1
20232024,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,904,KVEC,A1,21,5,23.8
20232024,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,904,KVEC,A1,33,2,6.1
20232024,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,904,KVEC,A1,46,5,10.9
20232024,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,904,KVEC,A1,13,2,15.4
20232024,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,904,KVEC,A1,50,5,10.0
20232024,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,904,KVEC,A1,25,0,0.0
20232024,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,904,KVEC,A1,30,2,6.7
20232024,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,904,KVEC,A1,42,4,9.5
20232024,098,PIKE,492,Pikeville Independent,,All Schools,492000,,,904,KVEC,,91,18,19.8
20232024,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,904,KVEC,A1,46,8,17.4
20232024,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,904,KVEC,A1,45,10,22.2
20232024,007,BELL,493,Pineville Independent,,All Schools,493000,,,907,SESC,,53,15,28.3
20232024,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,907,SESC,A1,53,15,28.3
20232024,099,POWELL,495,Powell County,,All Schools,495000,,,901,CKEC,,154,48,31.2
20232024,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489001217,901,CKEC,A1,13,4,30.8
20232024,099,POWELL,495,Powell County,012,Powell County Academy,495012,099495012,210489002360,901,CKEC,A5,2,1,50.0
20232024,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489001218,901,CKEC,A1,33,18,54.5
20232024,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489001219,901,CKEC,A1,31,8,25.8
20232024,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,901,CKEC,A1,56,13,23.2
20232024,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,901,CKEC,A1,19,4,21.1
20232024,100,PULASKI,501,Pulaski County,,All Schools,501000,,,907,SESC,,566,91,16.1
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,907,SESC,A1,31,2,6.5
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,907,SESC,A6,5,0,0.0
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,907,SESC,A4,10,1,10.0
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,907,SESC,A1,29,8,27.6
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,907,SESC,A1,29,9,31.0
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,907,SESC,A1,88,16,18.2
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,907,SESC,A1,37,4,10.8
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,907,SESC,A1,60,12,20.0
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,907,SESC,A1,58,9,15.5
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,907,SESC,A1,84,12,14.3
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,907,SESC,A1,31,6,19.4
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,907,SESC,A1,29,6,20.7
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,907,SESC,A1,33,1,3.0
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,907,SESC,A1,42,5,11.9
20232024,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,,903,KEDC,,103,24,23.3
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,903,KEDC,A1,23,8,34.8
20232024,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498002015,903,KEDC,A6,3,0,0.0
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,903,KEDC,A1,33,3,9.1
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,903,KEDC,A1,40,12,30.0
20232024,045,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,045502160,210498001465,903,KEDC,A6,4,1,25.0
20232024,101,ROBERTSON,505,Robertson County,,All Schools,505000,,,903,KEDC,,36,10,27.8
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,903,KEDC,A1,36,10,27.8
20232024,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,,907,SESC,,229,58,25.3
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,907,SESC,A1,35,7,20.0
20232024,102,ROCKCASTLE,511,Rockcastle County,022,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,907,SESC,A5,9,1,11.1
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,907,SESC,A1,51,19,37.3
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,907,SESC,A1,49,10,20.4
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,907,SESC,A1,57,15,26.3
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,907,SESC,A1,28,6,21.4
20232024,103,ROWAN,515,Rowan County,,All Schools,515000,,,903,KEDC,,232,53,22.8
20232024,103,ROWAN,515,Rowan County,031,Edgewater Recovery Center,515031,103515031,21510002342,903,KEDC,A5,0,0,0.0
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,903,KEDC,A1,19,6,31.6
20232024,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,903,KEDC,A1,32,9,28.1
20232024,103,ROWAN,515,Rowan County,044,Rowan County Preschool Center,515044,103515044,210510002033,903,KEDC,A4,12,2,16.7
20232024,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,103515130,210510001258,903,KEDC,A6,2,0,0.0
20232024,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,103515132,210510002342,903,KEDC,A5,4,1,25.0
20232024,103,ROWAN,515,Rowan County,133,Bluegrass Discovery Academy Middle,515133,103515133,210510002336,903,KEDC,A5,3,1,33.3
20232024,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,903,KEDC,A1,64,7,10.9
20232024,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,903,KEDC,A1,20,6,30.0
20232024,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,903,KEDC,A1,46,14,30.4
20232024,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,903,KEDC,A1,30,7,23.3
20232024,104,RUSSELL,521,Russell County,,All Schools,521000,,,902,GRREC,,220,29,13.2
20232024,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,902,GRREC,A1,33,5,15.2
20232024,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,902,GRREC,A1,43,2,4.7
20232024,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,902,GRREC,A1,66,8,12.1
20232024,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,902,GRREC,A1,29,2,6.9
20232024,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,902,GRREC,A1,49,12,24.5
20232024,045,GREENUP,522,Russell Independent,,All Schools,522000,,,903,KEDC,,169,44,26.0
20232024,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,903,KEDC,A1,34,4,11.8
20232024,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,903,KEDC,A1,33,5,15.2
20232024,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,903,KEDC,A1,52,18,34.6
20232024,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,903,KEDC,A1,47,16,34.0
20232024,045,GREENUP,522,Russell Independent,070,Russell Independent Alternative School,522070,045522070,210513002514,903,KEDC,A5,3,1,33.3
20232024,071,LOGAN,523,Russellville Independent,,All Schools,523000,,,902,GRREC,,102,38,37.3
20232024,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,902,GRREC,A1,29,10,34.5
20232024,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,902,GRREC,A1,43,8,18.6
20232024,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,902,GRREC,A1,24,14,58.3
20232024,100,PULASKI,524,Science Hill Independent,,All Schools,524000,,,907,SESC,,33,4,12.1
20232024,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,907,SESC,A1,33,4,12.1
20232024,105,SCOTT,525,Scott County,,All Schools,525000,,,901,CKEC,,731,166,22.7
20232024,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,901,CKEC,A5,20,11,55.0
20232024,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,901,CKEC,A1,33,3,9.1
20232024,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,901,CKEC,A1,35,8,22.9
20232024,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,901,CKEC,A1,48,4,8.3
20232024,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,901,CKEC,A1,46,12,26.1
20232024,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,901,CKEC,A1,29,5,17.2
20232024,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,901,CKEC,A1,47,17,36.2
20232024,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,901,CKEC,A4,17,1,5.9
20232024,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,901,CKEC,A1,108,25,23.1
20232024,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,901,CKEC,A1,36,7,19.4
20232024,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,901,CKEC,A1,34,5,14.7
20232024,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,901,CKEC,A1,93,17,18.3
20232024,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,901,CKEC,A2,21,3,14.3
20232024,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,901,CKEC,A1,29,9,31.0
20232024,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,901,CKEC,A1,55,14,25.5
20232024,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,901,CKEC,A1,38,17,44.7
20232024,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,901,CKEC,A1,42,8,19.0
20232024,106,SHELBY,531,Shelby County,,All Schools,531000,,,906,OVEC,,535,185,34.6
20232024,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,906,OVEC,A1,38,14,36.8
20232024,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,906,OVEC,A1,38,18,47.4
20232024,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,906,OVEC,A1,88,21,23.9
20232024,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,906,OVEC,A1,55,12,21.8
20232024,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,906,OVEC,A1,34,18,52.9
20232024,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,906,OVEC,A1,34,15,44.1
20232024,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,906,OVEC,A1,78,27,34.6
20232024,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,906,OVEC,A1,39,16,41.0
20232024,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,906,OVEC,A1,37,9,24.3
20232024,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,906,OVEC,A1,30,15,50.0
20232024,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,906,OVEC,A1,41,11,26.8
20232024,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,106531160,210532001689,906,OVEC,A4,12,3,25.0
20232024,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,106531170,210532001690,906,OVEC,A6,11,6,54.5
20232024,107,SIMPSON,535,Simpson County,,All Schools,535000,,,902,GRREC,,239,57,23.8
20232024,107,SIMPSON,535,Simpson County,007,Franklin-Simpson High School West Campus,535007,107535007,210540001652,902,GRREC,A5,20,9,45.0
20232024,107,SIMPSON,535,Simpson County,020,Franklin Elementary School,535020,107535020,210540001299,902,GRREC,A1,24,3,12.5
20232024,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,902,GRREC,A1,46,16,34.8
20232024,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,902,GRREC,A1,67,17,25.4
20232024,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,902,GRREC,A1,38,9,23.7
20232024,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,902,GRREC,A1,44,3,6.8
20232024,100,PULASKI,536,Somerset Independent,,All Schools,536000,,,907,SESC,,129,18,14.0
20232024,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,907,SESC,A1,42,6,14.3
20232024,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,907,SESC,A1,51,5,9.8
20232024,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,907,SESC,A1,36,7,19.4
20232024,019,CAMPBELL,537,Southgate Independent,,All Schools,537000,,,905,NKCES,,21,9,42.9
20232024,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,905,NKCES,A1,21,9,42.9
20232024,108,SPENCER,541,Spencer County,,All Schools,541000,,,906,OVEC,,211,36,17.1
20232024,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,906,OVEC,A1,49,11,22.4
20232024,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,906,OVEC,A1,45,7,15.6
20232024,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,906,OVEC,A5,3,1,33.3
20232024,108,SPENCER,541,Spencer County,043,Spencer County Early Learning Center,541043,108541043,210549002533,906,OVEC,A4,7,0,0.0
20232024,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,906,OVEC,A1,44,9,20.5
20232024,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,906,OVEC,A1,63,8,12.7
20232024,109,TAYLOR,545,Taylor County,,All Schools,545000,,,902,GRREC,,164,26,15.9
20232024,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,902,GRREC,A1,39,6,15.4
20232024,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,902,GRREC,A1,40,3,7.5
20232024,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,902,GRREC,A1,50,7,14.0
20232024,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,902,GRREC,A1,32,9,28.1
20232024,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,902,GRREC,A5,3,1,33.3
20232024,109,TAYLOR,545,Taylor County,080,Central Kentucky Career Academy,545080,109545080,210552002501,902,GRREC,A2,0,0,0.0
20232024,110,TODD,551,Todd County,,All Schools,551000,,,902,GRREC,,166,45,27.1
20232024,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,902,GRREC,A1,34,7,20.6
20232024,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,902,GRREC,A1,40,7,17.5
20232024,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,902,GRREC,A5,3,3,100.0
20232024,110,TODD,551,Todd County,023,Todd County Virtual Academy,551023,110551023,210555002580,902,GRREC,A8,0,0,0.0
20232024,110,TODD,551,Todd County,025,Todd County Day Treatment,551025,110551025,210555002581,902,GRREC,A6,0,0,0.0
20232024,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,902,GRREC,A1,36,9,25.0
20232024,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,902,GRREC,A1,53,19,35.8
20232024,111,TRIGG,555,Trigg County,,All Schools,555000,,,908,WKEC,,177,30,16.9
20232024,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,908,WKEC,A1,44,9,20.5
20232024,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,908,WKEC,A1,40,7,17.5
20232024,111,TRIGG,555,Trigg County,020,Harbor Academy and Virtual School,555020,111555020,210558002534,908,WKEC,A5,3,0,0.0
20232024,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,908,WKEC,A1,35,8,22.9
20232024,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,908,WKEC,A1,55,6,10.9
20232024,112,TRIMBLE,561,Trimble County,,All Schools,561000,,,906,OVEC,,88,31,35.2
20232024,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,906,OVEC,A1,30,11,36.7
20232024,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,906,OVEC,A1,21,9,42.9
20232024,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,906,OVEC,A1,37,11,29.7
20232024,113,UNION,565,Union County,,All Schools,565000,,,908,WKEC,,178,52,29.2
20232024,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,908,WKEC,A4,7,3,42.9
20232024,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,908,WKEC,A1,28,10,35.7
20232024,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,908,WKEC,A5,5,1,20.0
20232024,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,908,WKEC,A1,28,6,21.4
20232024,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,908,WKEC,A1,38,16,42.1
20232024,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,908,WKEC,A1,48,8,16.7
20232024,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,908,WKEC,A1,22,6,27.3
20232024,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,113565902,210564002175,908,WKEC,A2,0,0,0.0
20232024,008,BOONE,567,Walton-Verona Independent,,All Schools,567000,,,905,NKCES,,129,15,11.6
20232024,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,905,NKCES,A1,48,6,12.5
20232024,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,905,NKCES,A1,38,6,15.8
